1,10.209198265771892,2.1055422487036903,21.495898273975165,2.086974349939334
2,7.208412276679929,1.830605341235449,13.19575801551746,1.5620048485794389
3,5.746475166886111,1.2905369494482408,7.416038531953273,1.0671120410690853
4,5.265418747611096,1.3312430973398381,7.009552362361047,0.9636686712386255
5,5.066181250667741,0.9007039684121441,4.563129557171633,0.6976421251257066
10,4.74438655639112,0.48535478314729497,2.302710708244154,0.34623514473317374
20,4.41981082970142,0.08871221095560403,0.3920911907083356,0.065241727742682
30,4.232916832078926,0.015839617685385526,0.06704778431416343,0.01220862773104936
40,4.123510331185061,0.002761498110499229,0.011387065988191596,0.0022555142080007418
50,4.058882058085862,0.0005090862595728794,0.0020663210849984023,0.00040995821247857833
60,4.020497774197893,0.00009356853213460947,0.0003761920751821614,0.00007313087947258268
70,3.9976264486957147,0.00001679894146757947,0.0000671558927208869,0.000012775982156432164
80,3.983972089483639,2.945532350860571e-6,0.000011734918674499643,2.1802940706194818e-6
90,3.9758108637473466,5.037128694821474e-7,2.002667098696471e-6,3.622633562017086e-7
100,3.970929499400018,8.377510362317112e-8,3.326650302925436e-7,5.828641547189761e-8
